State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,State_code
New York,11/1/2020,"23,314",4/1/2020,"184,283","9,380,736",1.96,ny
New York,18/1/2020,"17,823",11/1/2020,"164,588","9,380,736",1.75,ny
New York,25/1/2020,"15,022",18/1/2020,"164,044","9,380,736",1.75,ny
New York,1/2/2020,"16,545",25/1/2020,"165,715","9,380,736",1.77,ny
New York,8/2/2020,"15,010",1/2/2020,"163,393","9,380,736",1.74,ny
New York,15/2/2020,"14,333",8/2/2020,"164,111","9,380,736",1.75,ny
New York,22/2/2020,"14,144",15/2/2020,"163,220","9,380,736",1.74,ny
New York,29/2/2020,"31,208",22/2/2020,"182,691","9,380,736",1.95,ny
New York,7/3/2020,"14,035",29/2/2020,"161,892","9,380,736",1.73,ny
New York,14/3/2020,"14,272",7/3/2020,"158,268","9,380,736",1.69,ny
New York,21/3/2020,"79,999",14/3/2020,"167,214","9,380,736",1.78,ny
New York,28/3/2020,"366,595",21/3/2020,"314,710","9,380,736",3.35,ny
New York,4/4/2020,"344,451",28/3/2020,"712,544","9,380,736",7.6,ny
New York,11/4/2020,"394,701",4/4/2020,"1,121,191","9,408,510",11.92,ny
New York,18/4/2020,"205,184",11/4/2020,"1,354,496","9,408,510",14.4,ny
New York,25/4/2020,"219,413",18/4/2020,"1,616,809","9,408,510",17.18,ny
New York,2/5/2020,"195,110",25/4/2020,"1,749,571","9,408,510",18.6,ny
New York,9/5/2020,"199,419",2/5/2020,"1,846,154","9,408,510",19.62,ny
New York,16/5/2020,"223,962",9/5/2020,"1,873,935","9,408,510",19.92,ny
Ohio,5/1/2019,"9,984",29/12/2018,"71,682","5,286,309",1.36,oh
Ohio,12/1/2019,"10,168",5/1/2019,"73,321","5,297,266",1.38,oh
Ohio,19/1/2019,"12,361",12/1/2019,"71,428","5,297,266",1.35,oh
Ohio,26/1/2019,"8,838",19/1/2019,"74,304","5,297,266",1.4,oh
Ohio,2/2/2019,"8,443",26/1/2019,"73,045","5,297,266",1.38,oh
Ohio,9/2/2019,"6,584",2/2/2019,"74,406","5,297,266",1.4,oh
Ohio,16/2/2019,"5,843",9/2/2019,"72,360","5,297,266",1.37,oh
Ohio,23/2/2019,"6,181",16/2/2019,"71,003","5,297,266",1.34,oh
Ohio,2/3/2019,"5,427",23/2/2019,"69,933","5,297,266",1.32,oh
Ohio,9/3/2019,"6,569",2/3/2019,"68,260","5,297,266",1.29,oh
Ohio,16/3/2019,"6,449",9/3/2019,"67,386","5,297,266",1.27,oh
Ohio,23/3/2019,"5,981",16/3/2019,"65,235","5,297,266",1.23,oh
Ohio,30/3/2019,"6,197",23/3/2019,"61,777","5,297,266",1.17,oh
Ohio,6/4/2019,"6,011",30/3/2019,"59,590","5,297,266",1.12,oh
Ohio,13/4/2019,"5,235",6/4/2019,"54,941","5,306,159",1.04,oh
Ohio,20/4/2019,"6,076",13/4/2019,"51,094","5,306,159",0.96,oh
Ohio,27/4/2019,"5,659",20/4/2019,"48,356","5,306,159",0.91,oh
Ohio,4/5/2019,"5,518",27/4/2019,"46,329","5,306,159",0.87,oh
Ohio,11/5/2019,"5,773",4/5/2019,"43,492","5,306,159",0.82,oh
Ohio,18/5/2019,"9,941",11/5/2019,"42,912","5,306,159",0.81,oh
Ohio,25/5/2019,"6,668",18/5/2019,"46,293","5,306,159",0.87,oh
Ohio,1/6/2019,"7,161",25/5/2019,"45,360","5,306,159",0.85,oh
Ohio,8/6/2019,"7,063",1/6/2019,"46,748","5,306,159",0.88,oh
Ohio,15/6/2019,"5,698",8/6/2019,"45,074","5,306,159",0.85,oh
Ohio,22/6/2019,"5,980",15/6/2019,"44,625","5,306,159",0.84,oh
Ohio,29/6/2019,"5,970",22/6/2019,"45,429","5,306,159",0.86,oh
Ohio,6/7/2019,"6,295",29/6/2019,"43,946","5,306,159",0.83,oh
Ohio,13/7/2019,"7,503",6/7/2019,"47,650","5,317,167",0.9,oh
Ohio,20/7/2019,"5,655",13/7/2019,"46,889","5,317,167",0.88,oh
Ohio,27/7/2019,"4,949",20/7/2019,"45,295","5,317,167",0.85,oh
Ohio,3/8/2019,"4,921",27/7/2019,"43,790","5,317,167",0.82,oh
Ohio,10/8/2019,"4,814",3/8/2019,"43,548","5,317,167",0.82,oh
Ohio,17/8/2019,"4,659",10/8/2019,"42,250","5,317,167",0.79,oh
Ohio,24/8/2019,"4,933",17/8/2019,"41,047","5,317,167",0.77,oh
Ohio,31/8/2019,"4,715",24/8/2019,"39,315","5,317,167",0.74,oh
Ohio,7/9/2019,"4,428",31/8/2019,"37,747","5,317,167",0.71,oh
Ohio,14/9/2019,"4,566",7/9/2019,"37,349","5,317,167",0.7,oh
Ohio,21/9/2019,"4,887",14/9/2019,"36,878","5,317,167",0.69,oh
Ohio,28/9/2019,"7,048",21/9/2019,"36,395","5,317,167",0.68,oh
Ohio,5/10/2019,"6,159",28/9/2019,"38,600","5,317,167",0.73,oh
Ohio,12/10/2019,"5,904",5/10/2019,"39,426","5,327,431",0.74,oh
Ohio,19/10/2019,"6,262",12/10/2019,"39,564","5,327,431",0.74,oh
Ohio,26/10/2019,"7,368",19/10/2019,"40,720","5,327,431",0.76,oh
Ohio,2/11/2019,"7,314",26/10/2019,"42,883","5,327,431",0.8,oh
Ohio,9/11/2019,"7,811",2/11/2019,"42,402","5,327,431",0.8,oh
Ohio,16/11/2019,"8,739",9/11/2019,"42,777","5,327,431",0.8,oh
Ohio,23/11/2019,"7,868",16/11/2019,"46,012","5,327,431",0.86,oh
Ohio,30/11/2019,"9,372",23/11/2019,"46,844","5,327,431",0.88,oh
Ohio,7/12/2019,"10,388",30/11/2019,"52,807","5,327,431",0.99,oh
Ohio,14/12/2019,"9,999",7/12/2019,"54,811","5,327,431",1.03,oh
Ohio,21/12/2019,"10,634",14/12/2019,"57,405","5,327,431",1.08,oh
Ohio,28/12/2019,"15,943",21/12/2019,"61,801","5,327,431",1.16,oh
Ohio,4/1/2020,"10,759",28/12/2019,"73,287","5,327,431",1.38,oh
Ohio,11/1/2020,"9,957",4/1/2020,"78,391","5,338,723",1.47,oh
Ohio,18/1/2020,"7,865",11/1/2020,"72,855","5,338,723",1.36,oh
Ohio,25/1/2020,"8,086",18/1/2020,"72,002","5,338,723",1.35,oh
Ohio,1/2/2020,"7,329",25/1/2020,"72,622","5,338,723",1.36,oh
Ohio,8/2/2020,"6,825",1/2/2020,"71,442","5,338,723",1.34,oh
Ohio,15/2/2020,"6,532",8/2/2020,"71,214","5,338,723",1.33,oh
Ohio,22/2/2020,"6,208",15/2/2020,"70,924","5,338,723",1.33,oh
Ohio,29/2/2020,"9,916",22/2/2020,"70,655","5,338,723",1.32,oh
Ohio,7/3/2020,"6,545",29/2/2020,"73,123","5,338,723",1.37,oh
Ohio,14/3/2020,"7,046",7/3/2020,"68,516","5,338,723",1.28,oh
Ohio,21/3/2020,"196,309",14/3/2020,"68,323","5,338,723",1.28,oh
Ohio,28/3/2020,"274,288",21/3/2020,"214,273","5,338,723",4.01,oh
Ohio,4/4/2020,"226,191",28/3/2020,"450,061","5,338,723",8.43,oh
Ohio,11/4/2020,"159,317",4/4/2020,"622,669","5,346,565",11.65,oh
Ohio,18/4/2020,"109,830",11/4/2020,"717,842","5,346,565",13.43,oh
Ohio,25/4/2020,"93,599",18/4/2020,"777,214","5,346,565",14.54,oh
Ohio,2/5/2020,"61,487",25/4/2020,"759,435","5,346,565",14.2,oh
Ohio,9/5/2020,"52,255",2/5/2020,"745,886","5,346,565",13.95,oh
Ohio,16/5/2020,"46,862",9/5/2020,"704,784","5,346,565",13.18,oh
Oklahoma,5/1/2019,"2,630",29/12/2018,"14,109","1,539,605",0.92,ok
Oklahoma,12/1/2019,"2,579",5/1/2019,"15,339","1,544,089",0.99,ok
Oklahoma,19/1/2019,"2,449",12/1/2019,"14,559","1,544,089",0.94,ok
Oklahoma,26/1/2019,"2,258",19/1/2019,"14,668","1,544,089",0.95,ok
Oklahoma,2/2/2019,"2,010",26/1/2019,"14,496","1,544,089",0.94,ok
Oklahoma,9/2/2019,"1,958",2/2/2019,"14,393","1,544,089",0.93,ok
Oklahoma,16/2/2019,"1,746",9/2/2019,"14,380","1,544,089",0.93,ok
Oklahoma,23/2/2019,"1,901",16/2/2019,"13,797","1,544,089",0.89,ok
Oklahoma,2/3/2019,"1,776",23/2/2019,"14,064","1,544,089",0.91,ok
Oklahoma,9/3/2019,"1,623",2/3/2019,"13,858","1,544,089",0.9,ok
Oklahoma,16/3/2019,"2,669",9/3/2019,"13,527","1,544,089",0.88,ok
Oklahoma,23/3/2019,"1,572",16/3/2019,"14,217","1,544,089",0.92,ok
Oklahoma,30/3/2019,"1,706",23/3/2019,"13,558","1,544,089",0.88,ok
Oklahoma,6/4/2019,"2,024",30/3/2019,"13,647","1,544,089",0.88,ok
Oklahoma,13/4/2019,"1,824",6/4/2019,"13,448","1,549,332",0.87,ok
Oklahoma,20/4/2019,"2,037",13/4/2019,"13,531","1,549,332",0.87,ok
Oklahoma,27/4/2019,"2,010",20/4/2019,"13,576","1,549,332",0.88,ok
Oklahoma,4/5/2019,"1,992",27/4/2019,"13,792","1,549,332",0.89,ok
Oklahoma,11/5/2019,"1,729",4/5/2019,"13,560","1,549,332",0.88,ok
Oklahoma,18/5/2019,"1,730",11/5/2019,"13,508","1,549,332",0.87,ok
Oklahoma,25/5/2019,"1,722",18/5/2019,"13,191","1,549,332",0.85,ok
Oklahoma,1/6/2019,"2,144",25/5/2019,"13,404","1,549,332",0.87,ok
Oklahoma,8/6/2019,"1,933",1/6/2019,"14,199","1,549,332",0.92,ok
Oklahoma,15/6/2019,"1,820",8/6/2019,"14,550","1,549,332",0.94,ok
Oklahoma,22/6/2019,"1,691",15/6/2019,"14,364","1,549,332",0.93,ok
Oklahoma,29/6/2019,"1,821",22/6/2019,"14,544","1,549,332",0.94,ok
Oklahoma,6/7/2019,"2,011",29/6/2019,"14,638","1,549,332",0.94,ok
Oklahoma,13/7/2019,"2,000",6/7/2019,"15,233","1,555,668",0.98,ok
Oklahoma,20/7/2019,"1,838",13/7/2019,"15,232","1,555,668",0.98,ok
Oklahoma,27/7/2019,"1,507",20/7/2019,"15,072","1,555,668",0.97,ok
Oklahoma,3/8/2019,"1,558",27/7/2019,"14,900","1,555,668",0.96,ok
Oklahoma,10/8/2019,"1,611",3/8/2019,"15,188","1,555,668",0.98,ok
Oklahoma,17/8/2019,"1,599",10/8/2019,"14,707","1,555,668",0.95,ok
Oklahoma,24/8/2019,"1,624",17/8/2019,"14,468","1,555,668",0.93,ok
Oklahoma,31/8/2019,"1,424",24/8/2019,"14,283","1,555,668",0.92,ok
Oklahoma,7/9/2019,"1,452",31/8/2019,"14,211","1,555,668",0.91,ok
Oklahoma,14/9/2019,"1,519",7/9/2019,"14,351","1,555,668",0.92,ok
Oklahoma,21/9/2019,"1,660",14/9/2019,"14,395","1,555,668",0.93,ok
Oklahoma,28/9/2019,"1,623",21/9/2019,"14,386","1,555,668",0.92,ok
Oklahoma,5/10/2019,"1,692",28/9/2019,"14,545","1,555,668",0.93,ok
Oklahoma,12/10/2019,"2,674",5/10/2019,"14,579","1,560,077",0.93,ok
Oklahoma,19/10/2019,"1,622",12/10/2019,"15,535","1,560,077",1.0,ok
Oklahoma,26/10/2019,"1,674",19/10/2019,"14,912","1,560,077",0.96,ok
Oklahoma,2/11/2019,"1,750",26/10/2019,"15,061","1,560,077",0.97,ok
Oklahoma,9/11/2019,"1,840",2/11/2019,"15,187","1,560,077",0.97,ok
Oklahoma,16/11/2019,"2,800",9/11/2019,"14,943","1,560,077",0.96,ok
Oklahoma,23/11/2019,"2,111",16/11/2019,"16,394","1,560,077",1.05,ok
Oklahoma,30/11/2019,"2,922",23/11/2019,"15,576","1,560,077",1.0,ok
Oklahoma,7/12/2019,"1,971",30/11/2019,"17,751","1,560,077",1.14,ok
Oklahoma,14/12/2019,"1,955",7/12/2019,"16,289","1,560,077",1.04,ok
Oklahoma,21/12/2019,"2,124",14/12/2019,"16,444","1,560,077",1.05,ok
Oklahoma,28/12/2019,"2,158",21/12/2019,"16,735","1,560,077",1.07,ok
Oklahoma,4/1/2020,"2,943",28/12/2019,"18,080","1,560,077",1.16,ok
Oklahoma,11/1/2020,"2,034",4/1/2020,"19,387","1,565,634",1.24,ok
Oklahoma,18/1/2020,"1,981",11/1/2020,"17,467","1,565,634",1.12,ok
Oklahoma,25/1/2020,"1,830",18/1/2020,"17,291","1,565,634",1.1,ok
Oklahoma,1/2/2020,"1,779",25/1/2020,"17,451","1,565,634",1.11,ok
Oklahoma,8/2/2020,"1,715",1/2/2020,"17,757","1,565,634",1.13,ok
Oklahoma,15/2/2020,"1,633",8/2/2020,"17,513","1,565,634",1.12,ok
Oklahoma,22/2/2020,"1,509",15/2/2020,"17,269","1,565,634",1.1,ok
Oklahoma,29/2/2020,"1,458",22/2/2020,"16,929","1,565,634",1.08,ok
Oklahoma,7/3/2020,"1,569",29/2/2020,"17,067","1,565,634",1.09,ok
Oklahoma,14/3/2020,"1,836",7/3/2020,"16,482","1,565,634",1.05,ok
Oklahoma,21/3/2020,"21,926",14/3/2020,"16,854","1,565,634",1.08,ok
